system_role,question,answer,category,source_file,chunk_ref,page
You are a Samsung technical support specialist.,How do you adjust the output delay time for digital audio?,You can adjust the output delay time for digital audio using the Digital Output Audio Delay setting.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Expert Settings Try Now (chunk 0),152
You are a customer service agent for Samsung devices.,When is the Digital Output Audio Delay function available?,The Digital Output Audio Delay function is available when the input source is HDMI and the receiver is connected via HDMI-ARC or HDMI-eARC.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Expert Settings Try Now (chunk 0),152
You are a Samsung Tv expert.,How do you enable Dolby Atmos compatibility on the TV when an external audio device supports it?,Set Dolby Atmos Compatibility to On.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Expert Settings Try Now (chunk 1),152
You are a helpful Samsung technician.,What should you set the Digital Output Audio Format to if Dolby Atmos Compatibility is turned on?,"If this function is on, set Digital Output Audio Format to Auto.",procedure,samsung_manual.md,left directional button Settings All Settings Sound Expert Settings Try Now (chunk 1),152
You are a Samsung technical support specialist.,What happens if the TV is installed in portrait mode using separate accessories?,The virtual surround sound effect through the TV speakers does not work.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Expert Settings Try Now (chunk 1),152
You are a Samsung Tv expert.,What types of external speakers can you connect to this Samsung TV?,"You can connect a soundbar via HDMI or Optical, use external speakers that support the Q-Symphony function, or connect USB 2.0 and higher sound devices.",spec,samsung_manual.md,left directional button Settings All Settings Sound Sound Output Try Now (chunk 0),154
You are a Samsung technical support specialist.,How do you connect a Bluetooth audio device to the TV if it's not being detected?,Place the Bluetooth audio device closer to the TV and then select Scan.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Sound Output Bluetooth (chunk 0),155
You are a Samsung technical support specialist.,What should you do when a paired Bluetooth audio device is turned on?,The TV will detect it automatically and display a pop-up window. Use this pop-up window to activate or deactivate the Bluetooth audio device.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Sound Output Bluetooth (chunk 0),155
You are a Samsung Tv expert.,How does the printer connect to a Bluetooth audio device?,The printer automatically connects to the last Bluetooth audio device used.,procedure,samsung_manual.md,left directional button Settings All Settings Connections Auto-Connect Bluetooth (chunk 0),155
You are a customer service agent for Samsung devices.,How do you configure wired symphony settings?,"To configure wired symphony settings, connect an audio device that supports wired symphony functionality to HDMI or Optical.",procedure,samsung_manual.md,left directional button Settings All Settings Sound Q-Symphony Setting (chunk 0),156
You are a Samsung Tv expert.,What should you do if your TV is The Frame and installed in portrait orientation?,"If your TV model is The Frame and installed in portrait orientation, set up the feature again by setting up the TV in landscape orientation.",procedure,samsung_manual.md,left directional button Settings All Settings Sound Q-Symphony Setting (chunk 0),156
You are a Samsung technical support specialist.,How can you change the positions of audio devices when using Q-Symphony Mode?,You can change the positions of audio devices configured in Q-Symphony Mode by using the Adjust Position feature.,procedure,samsung_manual.md,left directional button Settings All Settings Sound Q-Symphony Setting (chunk 1),156
You are a Samsung technical support specialist.,What should you do if you want to adjust the volume of audio devices in Q-Symphony Mode?,"To adjust the volume of audio devices configured in Q-Symphony Mode, use the Adjust Level feature.",procedure,samsung_manual.md,left directional button Settings All Settings Sound Q-Symphony Setting (chunk 1),156
You are a helpful Samsung technician.,How can I adjust the system's clock or timers?,You can configure system settings to adjust the clock and timers.,procedure,samsung_manual.md,System and Support (chunk 0),158
You are a Samsung technical support specialist.,What can you do to manage energy usage in the printer?,You can configure support settings to manage energy usage.,procedure,samsung_manual.md,System and Support (chunk 0),158
You are a Samsung technical support specialist.,How can you set the Time on the printer?,You can set the Time manually or automatically.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time Try Now (chunk 0),158
You are a Samsung Tv expert.,What should you do if your TV signal comes from a cable or satellite receiver?,"If you get your TV signal from a cable broadcast receiver/set-top box or a satellite receiver/satellite set-top box connected to an HDMI or Component port, you must set the current time manually.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time Clock Mode (chunk 0),158
You are a Samsung Tv expert.,How do you select your time zone in the printer settings?,"To select your time zone, ensure the Clock Mode is set to Auto and then choose your time zone from the available options.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time (chunk 0),159
You are a helpful Samsung technician.,What does the DST function do in the printer's time settings?,The DST function automatically adjusts for Daylight Saving Time (DST).,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time (chunk 0),159
You are a Samsung technical support specialist.,How do you adjust the time using Time Offset?,Time Offset adjusts the time through a network connection.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time Time Offset (chunk 0),159
You are a Samsung technical support specialist.,How do you enter the current date and time when Clock Mode is set to Manual?,You can directly enter the current date and time by selecting the Date and Time using the directional buttons on the remote control.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Time Clock Mode (chunk 0),159
You are a Samsung technical support specialist.,How can I use the power saving functions on my TV?,To reduce the TV power consumption.,procedure,samsung_manual.md,Using the Power and Energy Saving Functions (chunk 0),160
You are a customer service agent for Samsung devices.,What is the minimum duration after which the Screen Saver is automatically activated on this TV?,The Screen Saver is automatically activated if your TV displays the same still image for 2 minutes.,spec,samsung_manual.md,left directional button Settings All Settings General & Privacy Power and Energy (chunk 0),160
You are a Samsung technical support specialist.,What is the maximum time duration for the sleep timer on this Samsung TV?,The sleep timer can be set for up to 180 minutes.,spec,samsung_manual.md,left directional button Settings All Settings General & Privacy Power and Energy (chunk 1),160
You are a helpful Samsung technician.,What should you avoid doing while your TV is updating its software?,You should not turn off the TV's power until the update is complete.,rule_error,samsung_manual.md,Updating the TV's Software (chunk 0),162
You are a helpful Samsung technician.,How can you update the printer from the network?,"To update the printer from the network, ensure that there is an active network connection.",procedure,samsung_manual.md,left directional button Settings Support Software Update Update Now Try Now (chunk 0),162
You are a customer service agent for Samsung devices.,How do you prepare the USB device for updating the TV?,Download the update package from Samsung.com to your computer and then save the update package in the USB device's top-level folder.,procedure,samsung_manual.md,Updating through a USB device (chunk 0),162
You are a helpful Samsung technician.,What should you do after storing the update file on a USB device?,Connect the USB device to the TV to update.,procedure,samsung_manual.md,Updating through a USB device (chunk 0),162
You are a Samsung Tv expert.,How can I find more information about security updates for my Samsung TV?,"To find more information about security updates, visit the website https://security.samsungtv.com.",procedure,samsung_manual.md,Security updates information (chunk 0),162
You are a customer service agent for Samsung devices.,What is Parental Lock used for?,Parental Lock is used to enable or disable all Parental Settings.,spec,samsung_manual.md,left directional button Settings All Settings General & Privacy Parental Settings (chunk 0),163
You are a customer service agent for Samsung devices.,How can you set up features for those who are visually or hearing impaired?,You can configure the functions for the visually or hearing impaired.,procedure,samsung_manual.md,Audio and Video Functions for the Visually or Hearing Impaired (chunk 0),164
You are a customer service agent for Samsung devices.,What functions can be turned on or off using the Accessibility Shortcuts?,"Functions such as Voice Guide, Audio Description, Audio Subtitles, Audio Phone Number, Auto Picture Off, Magnification, High Contrast, Relumino Mode, Zoom Menu and Text, Grayscale, Color Inversion, SeeColors Mode, Learn TV Remote, Learn Menu Screen, Caption, Sign Language Zoom, Sign Language Guide, Learn Gesture Functions, Multi-output Audio, Slow Button Repeat, Auto Menu Sort, Accessibility Settings, etc.",procedure,samsung_manual.md,Running Accessibility Shortcuts (chunk 0),164
You are a Samsung Tv expert.,What happens if the Voice Guide is set to Off or muted when using Accessibility Shortcuts?,The voice guide for Accessibility Shortcuts is still enabled.,procedure,samsung_manual.md,Running Accessibility Shortcuts (chunk 0),164
You are a helpful Samsung technician.,What settings can be adjusted for the voice guide in this printer?,"The settings that can be adjusted are Volume, Speed, Pitch, and TV Background Volume.",spec,samsung_manual.md,"Changing the volume, speed, pitch, and the TV background volume of the Voice Guide (chunk 0)",164
You are a helpful Samsung technician.,How do you enlarge the screen in this mode?,You can enlarge the screen to make the picture or text bigger by adjusting the zoom level or moving the zoom area.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility (chunk 0),165
You are a Samsung technical support specialist.,How can you enhance visibility for viewers with low vision using this printer's feature?,By increasing the contrast and brightness of the screen and emphasizing the outlines of images.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility (chunk 0),166
You are a Samsung technical support specialist.,What conditions are required to enable the Separate Closed Caption feature?,The Separate Closed Caption feature is enabled when Digital Closed Caption is supported.,spec,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility (chunk 0),168
You are a helpful Samsung technician.,How do you enable closed captions for analog TV channels?,Operates in either analog TV channel mode or when a signal is supplied from an external device to the TV.,procedure,samsung_manual.md,Selecting the caption language (chunk 0),169
You are a Samsung technical support specialist.,What should you do if the analog caption function does not work with digital channels?,"(Depending on the broadcast signal, the analog caption function may or may not work with digital channels.)",procedure,samsung_manual.md,Selecting the caption language (chunk 0),169
You are a customer service agent for Samsung devices.,How do you enable the zoom feature for the sign language screen?,"First, set Sign Language Zoom to On.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility Sign (chunk 0),169
You are a Samsung technical support specialist.,What are the configurable aspects of the sign language guide in this printer manual?,"The configurable aspects of the sign language guide include size, speed, position, and mode.",spec,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility Sign (chunk 0),169
You are a Samsung Tv expert.,How can I move text and images on the printer?,"To move text and images, you can use the screen effects feature on the printer. However, note that some screen effects may be limited.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Accessibility (chunk 0),170
You are a customer service agent for Samsung devices.,How can you change the size of the menu items displayed on the screen?,"To change the size of the menu items, adjust the size setting in the display options.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Menu Style (chunk 0),171
You are a Samsung Tv expert.,What should you do to modify the transparency of the menu items?,"To modify the transparency, adjust the transparency setting in the display options.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Menu Style (chunk 0),171
You are a Samsung Tv expert.,How can you check the battery level of the Samsung smart remote?,You can check the remaining amount of the battery.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Remote Control (chunk 0),171
You are a Samsung technical support specialist.,What does the Remote Grip Sensor do when it senses an incorrect orientation of the remote control?,It alerts users so that they can hold the remote control correctly.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Remote Control (chunk 0),171
You are a Samsung Tv expert.,How can I adjust the volume of the notification sound in the menu?,"To adjust the volume of the notification sound, use the menu items or select options to change it.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Sound Feedback (chunk 0),171
You are a helpful Samsung technician.,How do you set up the TV for use in a retail environment?,You can set the TV for retail environments by setting Usage Mode to Retail Mode.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Usage Mode (chunk 0),172
You are a Samsung Tv expert.,How do you enter a new PIN?,"Enter a PIN in the input window, then enter it again to confirm.",procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy PIN Settings (chunk 0),172
You are a customer service agent for Samsung devices.,How do you initiate a factory data reset on the TV?,Select Factory data reset.,procedure,samsung_manual.md,left directional button Settings All Settings General & Privacy Factory data reset (chunk 0),172
You are a customer service agent for Samsung devices.,How do you connect nearby Galaxy devices using Multi Control?,"Turn on Multi Control, Wi-Fi and Bluetooth on the devices, ensure that the devices are connected to the same wireless network and logged in with the same Samsung account.",procedure,samsung_manual.md,Controlling your Galaxy device with the keyboard and mouse (chunk 0),173
You are a helpful Samsung technician.,How can I view the list of allowed and connected external devices on my TV?,"You can view the list of allowed and connected devices by connecting external devices, such as mobile devices or tablets, to the same network as the TV.",procedure,samsung_manual.md,left directional button Settings All Settings Connections Device Connect Manager (chunk 0),174
You are a helpful Samsung technician.,What can I do in the Device List section of the TV settings?,"In the Device List section, you can manage a list of external devices registered to the TV.",procedure,samsung_manual.md,left directional button Settings All Settings Connections Device Connect Manager (chunk 0),174
You are a Samsung Tv expert.,How can I display content from my Apple device on the TV screen?,"You can use AirPlay to view content from your iPhone, iPad, or Mac on the TV screen.",procedure,samsung_manual.md,left directional button Settings All Settings Connections Apple AirPlay Settings (chunk 0),174
You are a Samsung Tv expert.,How can you protect your personal information when the TV is being repaired or used by someone else?,"To protect your personal information, turn on service mode to block access to apps or content.",procedure,samsung_manual.md,left directional button Settings Support Maintenance Mode (chunk 0),174
You are a Samsung technical support specialist.,What should you do to back up data where settings are saved?,Connect a USB stick to the TV to back up data in which settings are saved.,procedure,samsung_manual.md,left directional button Settings Support Maintenance Mode (chunk 0),174
You are a customer service agent for Samsung devices.,What is the availability of the Cold Weather Mode feature?,The Cold Weather Mode function is supported only in The Terrace.,spec,samsung_manual.md,left directional button Settings All Settings General & Privacy System Manager (chunk 0),174
You are a customer service agent for Samsung devices.,How can I cast content from my mobile device or computer to the TV?,"You can cast movies, music, shows, and more by using Google Cast.",procedure,samsung_manual.md,left directional button Settings All Settings Connections Google Cast Settings (chunk 0),174
You are a customer service agent for Samsung devices.,How can I access instructions and information after installing the printer?,Instructions and information that you must read after installation are available for you.,procedure,samsung_manual.md,Precautions and Notes (chunk 0),175
You are a Samsung Tv expert.,How should you prepare before using Recording and Timeshift?,You should read the instructions before using Recording and Timeshift.,procedure,samsung_manual.md,Before Using the Recording and Timeshift Functions (chunk 0),175
You are a helpful Samsung technician.,What is the maximum number of schedule viewing and schedule recording entries that can be set up?,You can set up a maximum total of 30 Schedule Viewing and Schedule Recording entries.,spec,samsung_manual.md,Before using the recording and schedule recording functions (chunk 0),175
You are a Samsung Tv expert.,What is the delay in actual recording start time when using the Record or Schedule Recording function?,The actual recording may start a second or two later than the specified time.,spec,samsung_manual.md,Before using the recording and schedule recording functions (chunk 1),175
You are a helpful Samsung technician.,What is the maximum duration for the Timeshift function?,The maximum amount of time available for the Timeshift function is 90 minutes.,spec,samsung_manual.md,Before using the timeshift function (chunk 0),176
You are a Samsung technical support specialist.,How do you download new apps using Apps?,First sign in to your Samsung account.,procedure,samsung_manual.md,Read Before Using Apps (chunk 0),177
You are a Samsung technical support specialist.,How can I find out how to subscribe or unsubscribe from an app?,Contact the service provider for details on how to subscribe or unsubscribe from an app.,procedure,samsung_manual.md,Read Before Using Apps (chunk 1),177
You are a customer service agent for Samsung devices.,What types of file downloads are not supported by the printer's internet function?,The printer's internet function does not support any type of file download.,spec,samsung_manual.md,Read Before Using the Internet Function (chunk 0),178
You are a Samsung technical support specialist.,How can you connect this product to a wireless network?,"The TV must be connected to a wireless access point or modem. If the wireless access point supports DHCP, the TV can use a DHCP or static IP address to connect to the wireless network.",procedure,samsung_manual.md,Read before setting up a wireless network connection (chunk 0),179
You are a customer service agent for Samsung devices.,What should you do if the channel set is currently being used by the wireless access point?,Select a channel that is not currently being used by the wireless access point to avoid interference or communications failure.,procedure,samsung_manual.md,Read before setting up a wireless network connection (chunk 0),179
You are a customer service agent for Samsung devices.,How can you connect the TV to your network if it supports WPS?,You can connect the TV to your network using PBC (Push Button Configuration) or a PIN (Personal Identification Number).,procedure,samsung_manual.md,Read before setting up a wireless network connection (chunk 1),179
You are a customer service agent for Samsung devices.,What does WPS automatically configure when connecting the TV to your network?,WPS automatically configures the SSID and WPA key settings.,procedure,samsung_manual.md,Read before setting up a wireless network connection (chunk 1),179
You are a Samsung technical support specialist.,How should I prepare before playing media content on the printer?,You should read the provided information before playing media content.,procedure,samsung_manual.md,"Read Before Playing Photo, Video, or Music Files (chunk 0)",180
You are a customer service agent for Samsung devices.,What types of USB devices does the TV support?,"The TV supports Mass Storage Class (MSC) USB devices, which include external hard drives, flash card readers, and digital cameras.",spec,samsung_manual.md,"Limitations to the use of photo, video, and music files Try Now (chunk 0)",180
You are a helpful Samsung technician.,What file formats are not supported by the printer models released in 2025 and 2026?,"The printer models released in 2025/2026 do not support WMA, WMV or VC1.",spec,samsung_manual.md,"Limitations to the use of photo, video, and music files Try Now (chunk 1)",180
You are a Samsung technical support specialist.,What are the different types of subtitle formats listed in the manual?,"The different types of subtitle formats listed include Xsub, SubStation Alpha, Advanced SubStation Alpha, SubRip, VobSub, MPEG-4 Timed text, TTML in smooth streaming, SMPTE-TT TEXT, and SMPTE-TT PNG.",spec,samsung_manual.md,Name / Container (chunk 0),181
You are a Samsung technical support specialist.,What is the minimum resolution requirement for HEIF images in this printer?,The minimum resolution for HEIF images must be at least 512 pixels in width or height.,spec,samsung_manual.md,Supported image formats and resolutions (chunk 0),182
You are a customer service agent for Samsung devices.,What are the supported bit depths and sample rates for FLAC format in this printer?,"The printer supports up to 16/24 Bit, 48/96/192 kHz for FLAC format.",spec,samsung_manual.md,File extension / Format / Codec (chunk 0),182
You are a Samsung Tv expert.,What is the maximum resolution supported for JPEG format in this printer?,The maximum resolution supported for JPEG format is 16320 x 12240.,spec,samsung_manual.md,File extension / Format / Resolution (chunk 0),182
You are a helpful Samsung technician.,What are the supported video codecs mentioned in the manual?,The manual does not specify the supported video codecs.,spec,samsung_manual.md,Supported video codecs (2026 models) (chunk 0),183
You are a helpful Samsung technician.,"What is the maximum resolution supported for H.264 video codec in AVI, MKV, or ASF containers?","The maximum resolution supported for H.264 video codec in AVI, MKV, or ASF containers is 4096 x 2160.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),183
You are a Samsung Tv expert.,What is the maximum frame rate supported by this printer when using AV1 video codec?,The maximum frame rate supported is 120 frames per second (fps) when using the AV1 video codec.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),183
You are a Samsung Tv expert.,What is the maximum resolution supported by this TV for H.264 UHD video playback?,The maximum resolution supported for H.264 UHD video playback is 3840 x 2160.,spec,samsung_manual.md,Supported video codecs (R8*H/M8*H/M9*H/C8*H/QN8*H/S8*H/The Frame (LS03HE)/U9***H) (chunk 0),183
You are a Samsung Tv expert.,What is the maximum number of channels supported when using a 3rd order Ambisonics projection mode plus 7.1.4 channel configuration?,Up to 28 channels are supported.,spec,samsung_manual.md,Supported video codecs (R8*H/M8*H/M9*H/C8*H/QN8*H/S8*H/The Frame (LS03HE)/U9***H) (chunk 1),183
You are a helpful Samsung technician.,What is the maximum resolution supported by this printer for H.264 and HEVC (H.265) video codecs?,The maximum resolution supported is 4096 x 2160.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),186
You are a Samsung Tv expert.,How many file formats does this printer support?,"This printer supports *.avi, *.mkv, *.asf, *.mp4, *.mov, *.3gp, *.vro, *.mpg, and *.mpeg file formats.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),186
You are a Samsung Tv expert.,What is the maximum frame rate supported for 1920 x 1080 resolution?,The maximum frame rate supported for 1920 x 1080 resolution is 120 fps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),186
You are a Samsung technical support specialist.,What is the maximum frame rate supported for 1920 x 1080 resolution when using H.264 video codec?,120 fps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),189
You are a Samsung Tv expert.,What bitrate does HEVC (H.265) support?,80 Mbps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),189
You are a Samsung technical support specialist.,What is the maximum level of H.264 FHD support for this TV model?,The TV supports up to Level 4.2 of H.264 FHD.,spec,samsung_manual.md,Supported video codecs (R95H/S9*H/The Frame (LS03HW)) (chunk 0),189
You are a customer service agent for Samsung devices.,What is the maximum bitrate supported by this printer for video files?,50 Mbps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),192
You are a Samsung Tv expert.,What is the maximum resolution supported for files in the *.mpeg or *.ts format?,3840 x 2160,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),192
You are a Samsung Tv expert.,What is the maximum resolution supported for the H.264 video codec?,The maximum resolution supported for the H.264 video codec is 4096 x 2160.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),195
You are a customer service agent for Samsung devices.,What are the supported video resolutions for the printer?,The supported video resolutions are 7680 x 4320 and 1920 x 1080.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),195
You are a Samsung technical support specialist.,What is the highest level of HEVC 8K that this TV supports?,The TV supports HEVC 8K up to Level 6.1.,spec,samsung_manual.md,Supported video codecs (QN990H) (chunk 0),195
You are a customer service agent for Samsung devices.,What video codecs are supported by this printer?,The manual does not specify which video codecs are supported.,spec,samsung_manual.md,Supported video codecs (2025 models) (chunk 0),198
You are a Samsung technical support specialist.,What is the maximum resolution supported for *.avi and *.mkv file formats?,The maximum resolution supported for both *.avi and *.mkv file formats is 4096 x 2160.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),200
You are a Samsung technical support specialist.,How many audio codecs are supported by the printer?,"The printer supports AC3, LPCM, ADPCM(IMA, MS), AAC, HE-AAC, Dolby Digital+, MPEG(MP3), MPEG-H AC-4 and OPUS audio codecs.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),200
You are a Samsung technical support specialist.,What is the maximum frame rate supported for 4K resolution?,60 frames per second.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),200
You are a Samsung Tv expert.,What is the maximum bitrate supported by this printer for H.264 and HEVC video codecs?,100 Mbps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),201
You are a Samsung technical support specialist.,What are the supported audio codecs for the printer?,"AC3, LPCM, ADPCM(IMA, MS), AAC, HE-AAC, Dolby Digital+, MPEG(MP3), MPEG-H, AC-4, OPUS.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),201
You are a helpful Samsung technician.,What is the maximum resolution supported by the printer?,4096 x 2160.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),201
You are a Samsung Tv expert.,What is the maximum frame rate supported for 1920 x 1080 resolution in the *.avi or *.mkv file formats?,The maximum frame rate supported for 1920 x 1080 resolution in the *.avi or *.mkv file formats is 120 fps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),203
You are a customer service agent for Samsung devices.,"What is the maximum frame rate supported for files in the *.trp, *.vob, or *.svi formats?",120 fps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),203
You are a Samsung Tv expert.,What is the maximum resolution supported by the printer for files in the *.webm format?,3840 x 2160,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),205
You are a Samsung technical support specialist.,"Which audio codecs are supported for files in the *.tp, *.trp, *.flv, *.vob, or *.svi formats?","OPUS G.711(A-Law, μ-Law)",spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),205
You are a customer service agent for Samsung devices.,What is the maximum bitrate supported by the printer for files in the *.webm format?,50 Mbps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),205
You are a Samsung technical support specialist.,Which video codecs are used for files in the *.ts format?,H.263 Sorenson,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),205
You are a customer service agent for Samsung devices.,What video codecs are supported for the *.avi file format?,H.264 BP/MP/HP,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),207
You are a helpful Samsung technician.,What is the maximum frame rate supported for files in FLV container format?,60 frames per second.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),207
You are a Samsung technical support specialist.,What video codecs are supported when using the MOV container format?,H.263 Sorenson.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),207
You are a helpful Samsung technician.,What is the resolution for all the file formats listed?,1920 x 1080.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),207
You are a Samsung technical support specialist.,What frame rate does the printer support for videos with a resolution of 1920 x 1080?,The printer supports a frame rate of up to 120 fps for videos with a resolution of 1920 x 1080.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),209
You are a helpful Samsung technician.,What is the bitrate limit for HEVC (H.265) video codecs in ASF or MP4 containers?,The bitrate limit for HEVC (H.265) video codecs in ASF or MP4 containers is 100 Mbps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),209
You are a customer service agent for Samsung devices.,What audio codecs are supported across all file formats mentioned in the manual?,"The audio codecs supported across all file formats include AC3, LPCM, ADPCM(IMA, MS), AAC, HE-AAC, Dolby Digital+, MPEG(MP3), MPEG-H AC-4, and OPUS.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),209
You are a Samsung Tv expert.,What is the frame rate for Motion JPEG video codec in 3GP container?,The frame rate for Motion JPEG video codec in 3GP container is 30 fps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),209
You are a Samsung technical support specialist.,"What are the supported video codecs for files with the extensions *.mpeg, *.ts, or *.tp?","Microsoft MPEG-4 v1, v2, v3 H.263 Sorenson",spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),209
You are a Samsung technical support specialist.,"What is the maximum resolution supported for files in the VOB, PS, or TS container formats?",7680 x 4320,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),210
You are a Samsung Tv expert.,What is the maximum frame rate supported for 1920 x 1080 resolution in the first row of the table?,120 fps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),212
You are a customer service agent for Samsung devices.,What is the maximum frame rate supported by the printer?,The maximum frame rate supported is 120 fps.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),212
You are a helpful Samsung technician.,What are the model numbers mentioned in the printer manual?,"The model numbers mentioned are 32LS03C, Serif/S8*C, S8*D, S9*C, S9*D, DU9, and 98DU8.",spec,samsung_manual.md,Supported video codecs (QLED TV(except for Q6*C/Q6*D/QE1C/QE1D/Q7*C/Q7*D)/The Frame (chunk 0),212
You are a helpful Samsung technician.,What is the maximum frame rate supported for files in the *.mpeg format?,30 fps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),213
You are a Samsung Tv expert.,What video codecs are supported for the *.webm file format?,"VP8 and VP9 (Profile 0, profile 2 supported)",spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),213
You are a Samsung Tv expert.,What is the maximum number of channels supported for WMA in this printer?,The printer supports up to 10 Pro 5.1 channels for WMA with M2 profile.,spec,samsung_manual.md,"Supported video codecs (Q7*C, 85CU8) (chunk 0)",213
You are a Samsung Tv expert.,What are the supported video codecs for the H.264 format?,"H.264 BP/MP/HP, MPEG1, Microsoft MPEG-4 v1.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),215
You are a helpful Samsung technician.,What is the maximum resolution supported for the *.webm file format?,3840 x 2160,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),217
You are a Samsung technical support specialist.,How many frames per second can be displayed at a resolution of 4096 x 2160 using H.264 codec?,30 fps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),218
You are a Samsung technical support specialist.,What video codecs are supported for the Motion JPEG format?,Motion JPEG,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),218
You are a Samsung Tv expert.,"What is the maximum resolution supported by the printer for Window Media Video v7 (WMV1), v8 codecs?",The maximum resolution supported is 1920 x 1080.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),220
You are a customer service agent for Samsung devices.,What is the maximum level of H.264 UHD that this TV supports?,The TV supports up to Level 5.1 of H.264 UHD.,spec,samsung_manual.md,"Supported video codecs (DU6/CU7/DU7/BEC/BED, 32Q6*C/32Q6*D) (chunk 0)",220
You are a Samsung Tv expert.,What is the maximum resolution supported by this printer for video files?,1920 x 1080,spec,samsung_manual.md,File format / Container / Video codecs (chunk 0),222
You are a helpful Samsung technician.,What is the maximum resolution supported by the AV1 video codec in this printer manual?,The maximum resolution supported by the AV1 video codec is 7680 x 4320.,spec,samsung_manual.md,File format / Container / Video codecs (chunk 1),224
You are a Samsung Tv expert.,What is the maximum resolution supported for AV1 video codec?,7680 x 4320,spec,samsung_manual.md,File format / Container / Video codecs (chunk 2),224
You are a Samsung Tv expert.,How high of a frame rate can be achieved with a 3840 x 2160 resolution?,120 fps,spec,samsung_manual.md,File format / Container / Video codecs (chunk 2),226
You are a Samsung Tv expert.,What file containers are supported by this printer?,"The supported file containers are AVI, MKV, ASF, MP4, 3GP, MOV, FLV, VRO, VOB, PS, and TS.",spec,samsung_manual.md,File format / Container / Video codecs (chunk 2),227
